stop_id,stop_name,stop_lon,stop_lat,source,Zone,CodeQInch,CodeHInch,Code1Inch,PblYear
H3336,Sanjapuram,78.4693426061,16.6367152754,hamlets,56,L,NULL,6,1969
H3337,Sanjivapuram,78.035112,17.034589,hamlets,56,K,NULL,4,1967
H3338,Sanjivareddinagar,78.442012,17.442716,hamlets,56,K,NULL,7,1976
H3339,Sankanipalli,78.98747256,17.26096077,hamlets,56,K,NULL,15,1967
H3340,Sankepalli,78.065691,17.401136,hamlets,56,K,NULL,3,1987
H3341,Sankepalliguda,78.138083,17.174396,hamlets,56,K,NULL,4,1967
H3342,Sankhapur,78.4108353236,18.0604986337,hamlets,56,J,NULL,8,1978
H3343,Santhepur,78.3818810697,16.9873910506,hamlets,56,L,NULL,5,1969
H3344,Sappidollagudem,78.92934084,17.30970522,hamlets,56,K,NULL,15,1967
H3345,Sarafpalle,78.093929,17.728241,hamlets,56,K,NULL,2,1986
H3346,Saragudem,78.410696,17.582458,hamlets,56,K,NULL,6,1975
H3347,Sarajinidevi,78.44476,17.398322,hamlets,56,K,NULL,7,1976
H3348,Sarampet,78.9005984003,16.991990695,hamlets,56,L,NULL,13,1970
H3349,Saramubanda Tanda,78.647841657,16.6633264085,hamlets,56,L,NULL,10,1970
H3350,Saraswatguda,78.50082492,17.17035975,hamlets,56,K,NULL,12,1967
H3351,Sardarnagar,78.166053,17.093189,hamlets,56,K,NULL,4,1967
H3352,Sardarnagar,78.4871525621,17.2213834497,hamlets,56,K,SW,8,1967
H3353,Sarlapalli,78.53842944,17.03601864,hamlets,56,K,NULL,12,1967
H3354,Sarneniguda,78.99717276,17.30664567,hamlets,56,K,NULL,15,1967
H3355,Sarnerigudem,79.0004531817,17.3051972794,hamlets,56,O,NULL,3,1987
H3356,Saroswatiguda,78.4999339808,17.171236007,hamlets,56,K,SW,8,1967
H3357,Sarpanpalli,77.847209,17.270233,hamlets,56,G,NULL,15,1969
H3358,Sarubhanapuram,79.0893184458,17.5869920837,hamlets,56,O,NULL,2,1967
H3359,Sarurnagar,78.534082,17.355555,hamlets,56,K,NULL,11,1976
H3360,Sarvareddipalli,78.6565201165,16.6137095605,hamlets,56,L,NULL,10,1970
H3361,Sarvepalle,79.103010622,17.4601418794,hamlets,56,O,NULL,3,1987
H3362,Satanra,78.412305,17.282811,hamlets,56,K,NULL,7,1976
H3363,Sattaranipalli Tanda,78.0544065693,16.9922090928,hamlets,56,L,NULL,1,1969
H3364,Saudarguda,78.342168,17.61659,hamlets,56,K,NULL,6,1975
H3365,Saulagudem,79.0835197597,16.7676838482,hamlets,56,P,NULL,1,1969
H3366,Sayannaguda,78.022668,17.450531,hamlets,56,K,NULL,3,1987
H3367,Scidapuram,78.9448572,17.61595542,hamlets,56,K,NULL,14,1967
H3368,Sellapalli,78.063057,17.97364,hamlets,56,K,NULL,1,1968
H3369,Seriguda,78.14092,17.176612,hamlets,56,K,NULL,4,1967
H3370,Seriguda,78.90288984,17.18359146,hamlets,56,K,NULL,16,1967
H3371,sERIGUDA,78.6246048,17.21205738,hamlets,56,K,NULL,12,1967
H3372,Seriguda,77.989323,17.299917,hamlets,56,G,NULL,15,1969
H3373,Seriguda,78.195245,17.478049,hamlets,56,K,NULL,3,1987
H3374,Seriguda Bhadrapalli,78.3580035552,17.0783086099,hamlets,56,K,SW,8,1967
H3375,Serigudem,79.1892689167,17.1601710318,hamlets,56,O,NULL,4,1987
H3376,Serimallareddipalli,77.98985,17.871069,hamlets,56,G,NULL,13,1969
H3377,Seripalle,78.695393,17.934481,hamlets,56,K,NULL,9,1972
H3378,Seripalle,78.57886,17.977129,hamlets,56,K,NULL,9,1972
H3379,Seripalli,78.9028796112,16.748945998,hamlets,56,L,NULL,14,1970
H3380,Seripalli,78.621314,17.788804,hamlets,56,K,NULL,9,1972
H3381,Seripeddareddipet,77.942242,17.772777,hamlets,56,G,NULL,13,1969
H3382,Seriramreddiguda,78.077907,17.722681,hamlets,56,K,NULL,2,1986
H3383,Settipalli,78.303241,17.957205,hamlets,56,K,NULL,5,1972
H3384,SHADNAGAR,78.20945,17.069741,hamlets,56,K,NULL,4,1967
H3385,Shah Abdullapur,79.1303284647,16.9892281851,hamlets,56,P,NULL,1,1969
H3386,Shahabad,78.132055,17.161098,hamlets,56,K,NULL,4,1967
H3387,Shahgaspur,79.0126591197,16.7998986938,hamlets,56,P,NULL,1,1969
H3388,Shahmirpet,78.81188832,17.55334728,hamlets,56,K,NULL,14,1967
H3389,Shahpet,77.931966,17.833528,hamlets,56,G,NULL,13,1969
H3390,Shahpur,78.336410048,17.2192142448,hamlets,56,K,SW,8,1967
H3391,Shahpur,78.242854,17.321788,hamlets,56,K,NULL,3,1987
H3392,Shahpurnagar,78.447218,17.51466,hamlets,56,K,NULL,6,1975
H3393,Shaireddiguda,78.195752,17.185699,hamlets,56,K,NULL,4,1967
H3394,Shaireddigudem,78.5332605896,16.9937088258,hamlets,56,L,NULL,9,1970
H3395,Shaireddipalle,77.98254444,17.06676795,hamlets,56,G,NULL,16,1969
H3396,Shairkhanpalle,78.294807,17.666463,hamlets,56,K,NULL,6,1975
H3397,Shakaram,78.58934,17.776094,hamlets,56,K,NULL,9,1972
H3398,Shakhapur,77.89622868,17.19484515,hamlets,56,G,NULL,16,1969
H3399,Shalipet,78.3950439263,18.0364138416,hamlets,56,J,NULL,8,1978
H3400,Shamburam,78.372912,17.563268,hamlets,56,K,NULL,6,1975
H3401,Shamirpet,78.576282,17.595171,hamlets,56,K,NULL,10,1975
H3402,Shamirpet,79.1356409643,17.7360739767,hamlets,56,O,NULL,2,1967
H3403,Shamlingalahbhavi,79.1490972743,17.5547144975,hamlets,56,O,NULL,2,1967
H3404,Shamnapur,78.3179983246,18.1085208628,hamlets,56,J,NULL,8,1978
H3405,Shamsabad,78.399892,17.259169,hamlets,56,K,NULL,7,1976
H3406,Shanipalli,78.1898551528,18.0350567215,hamlets,56,J,NULL,4,1981
H3407,Shankaradeopalli,78.144958,17.442454,hamlets,56,K,NULL,3,1987
H3408,Shankarampet,78.405578,17.98805,hamlets,56,K,NULL,5,1972
H3409,Shankarapalle,78.1043649839,16.777162561,hamlets,56,L,NULL,1,1969
H3410,Shankarnagar,79.1919921869,17.1866812335,hamlets,56,O,NULL,4,1987
H3411,Shankarpalli,78.134954,17.450902,hamlets,56,K,NULL,3,1987
H3412,Shankarpuram,78.3802224498,17.2074104003,hamlets,56,K,SW,8,1967
H3413,Shantigudem,78.7736095415,16.6726733272,hamlets,56,L,NULL,14,1970
H3414,Shantigudem,78.7196035398,16.7165343433,hamlets,56,L,NULL,10,1970
H3415,SHANTINAGAR,78.455041,17.39998,hamlets,56,K,NULL,7,1976
H3416,Sharajipet,79.1086953786,17.6248415461,hamlets,56,O,NULL,2,1967
H3417,Sharbapuram,78.9297154665,16.7867374368,hamlets,56,L,NULL,13,1970
H3418,Shatru Tanda,78.6798621802,16.6410616709,hamlets,56,L,NULL,10,1970
H3419,Sheanur Khurd,78.486588,17.93977,hamlets,56,K,NULL,5,1972
H3420,Sheet rock,78.80330088,17.67860721,hamlets,56,K,NULL,14,1967
H3421,Sherbhavi,79.1095812177,17.5226056171,hamlets,56,O,NULL,2,1967
H3422,Sherigudam,78.96081492,17.0337429,hamlets,56,K,NULL,16,1967
H3423,Sherigudem,78.2021173212,16.9267152445,hamlets,56,L,NULL,1,1969
H3424,Sherigudem,78.2667718061,16.9848169857,hamlets,56,L,NULL,5,1969
H3425,Sherlla,78.89627664,17.32538556,hamlets,56,K,NULL,15,1967
H3426,Sheshaikunta,78.7262470502,16.6048515466,hamlets,56,L,NULL,10,1970
H3427,Sheshaikunta,78.7338481837,16.6062879813,hamlets,56,L,NULL,10,1970
H3428,Shettipalli,78.6216181844,16.8871428902,hamlets,56,L,NULL,9,1970
H3429,Shikarkhana,78.171780293,16.7954657526,hamlets,56,L,NULL,1,1969
H3430,Shivalgudem,78.36428,17.73605,hamlets,56,K,NULL,6,1975
H3431,Shivampet,78.372319,17.788955,hamlets,56,K,NULL,5,1972
H3432,Shivampet Tanda,78.345553,17.784916,hamlets,56,K,NULL,5,1972
H3433,Shivanenigudem,79.1294303545,17.2568201141,hamlets,56,O,NULL,3,1987
H3434,Shivannaguda,78.88719816,17.00447427,hamlets,56,K,NULL,16,1967
H3435,Shlvnnenipedu (Hyderpur),78.8206493171,17.3076501463,hamlets,56,K,NULL,15,1967
H3436,Shobanadripuram,79.0946314506,17.3474475066,hamlets,56,O,NULL,3,1987
H3437,Showkatpur,78.5191135105,18.0828478064,hamlets,56,J,NULL,12,1982
H3438,Shunkishala,78.9781336182,16.7863514151,hamlets,56,L,NULL,13,1970
H3439,Sicareddigudem,78.87322548,17.3685672,hamlets,56,K,NULL,15,1967
H3440,Siddambhavi,79.2231441308,17.3234605789,hamlets,56,O,NULL,3,1987
H3441,Siddapur,78.8494351015,16.5370424916,hamlets,56,L,NULL,14,1970
H3442,Siddapur,79.1404380637,17.4352158393,hamlets,56,O,NULL,3,1987
H3443,Siddapur,77.96424,17.599585,hamlets,56,G,NULL,14,1969
H3444,Sidhapur,78.3538185386,17.0552014424,hamlets,56,K,SW,8,1967
H3445,Sidlur,77.996957,17.349185,hamlets,56,G,NULL,15,1969
H3446,Sidlur,78.003024,17.355435,hamlets,56,K,NULL,3,1987
H3447,Siglipuram,78.4395234772,17.1542688539,hamlets,56,K,SW,8,1967
H3448,Sikandarpur,78.198111,17.759489,hamlets,56,K,NULL,1,1968
H3449,Sikindarnagar,79.0479310477,17.5297770837,hamlets,56,O,NULL,2,1967
H3450,Sikindlapur,78.433852,17.744483,hamlets,56,K,NULL,6,1975
H3451,Silampalli,78.134095,17.856899,hamlets,56,K,NULL,1,1968
H3452,Silarpuram,78.4547749062,16.929619348,hamlets,56,L,NULL,5,1969
H3453,Sindent,78.392358,17.269119,hamlets,56,K,NULL,7,1976
H3454,Singadram,78.75065196,17.92361475,hamlets,56,K,NULL,13,1967
H3455,Singaipalle,78.617458,17.691971,hamlets,56,K,NULL,10,1975
H3456,Singaipalle,78.657841,17.781688,hamlets,56,K,NULL,9,1972
H3457,Singaipalli,78.545191,17.545741,hamlets,56,K,NULL,10,1975
H3458,Singamdoddi,78.2700332179,16.8138642144,hamlets,56,L,NULL,5,1969
H3459,Singampalli,78.6082644794,16.842295713,hamlets,56,L,NULL,9,1970
H3460,Singannaguda,78.549708,17.719862,hamlets,56,K,NULL,10,1975
H3461,Singappaguda,78.111838,17.358439,hamlets,56,K,NULL,3,1987
H3462,Singapur,78.126129,17.467675,hamlets,56,K,NULL,3,1987
H3463,Singarajupalli,78.7261871987,16.6431564715,hamlets,56,L,NULL,10,1970
H3464,Singarajupalli,79.0847819085,16.7541007229,hamlets,56,P,NULL,1,1969
H3465,Singaram,79.0874552404,17.1119605825,hamlets,56,O,NULL,4,1987
H3466,Singaram,79.1136417618,17.5112741635,hamlets,56,O,NULL,2,1967
H3467,Singaram,78.89146776,17.79643647,hamlets,56,K,NULL,13,1967
H3468,Singaram,78.749157,17.922671,hamlets,56,K,NULL,9,1972
H3469,Singatam,78.725773,17.906836,hamlets,56,K,NULL,9,1972
H3470,Singireddigudem,78.92370864,17.44008453,hamlets,56,K,NULL,15,1967
H3471,Singur,77.941404,17.755719,hamlets,56,G,NULL,13,1969
H3472,Sirasivada,78.3487135503,16.6324838661,hamlets,56,L,NULL,6,1969
H3473,Sirdepalle,79.0673626673,17.0156499188,hamlets,56,O,NULL,4,1987
H3474,Sirgaipalle,77.96450484,17.20687158,hamlets,56,G,NULL,16,1969
H3475,Siripuram,79.1632690475,17.6321695091,hamlets,56,O,NULL,2,1967
H3476,Sirivenikunta,78.91400844,17.42492583,hamlets,56,K,NULL,15,1967
H3477,Sirpuram,77.84381,17.523658,hamlets,56,G,NULL,14,1969
H3478,Sirpuram,78.145533,17.811177,hamlets,56,K,NULL,1,1968
H3479,Sirsangandla,78.7477935704,16.727786415,hamlets,56,L,NULL,10,1970
H3480,Sirsangundla,78.8358816,17.99491095,hamlets,56,K,NULL,13,1967
H3481,Sirsargundla,78.8029463777,18.0009910841,hamlets,56,J,NULL,16,1978
H3482,Sitaramguda,78.550377,17.373239,hamlets,56,K,NULL,11,1976
H3483,Sitarampalle,78.556806,17.791478,hamlets,56,K,NULL,9,1972
H3484,Sitarampet,78.68189844,17.17579989,hamlets,56,K,NULL,12,1967
H3485,Sitarampu,78.270186,17.746143,hamlets,56,K,NULL,6,1975
H3486,Sitarampur,78.131346,17.210788,hamlets,56,K,NULL,4,1967
H3487,Sitarampura,78.4838,17.472802,hamlets,56,K,NULL,7,1976
H3488,SITHAPHALMANDI,78.519565,17.424509,hamlets,56,K,NULL,11,1976
H3489,Sivaipalli,78.3054480804,18.0408082137,hamlets,56,J,NULL,8,1978
H3490,Sivaipalli,78.489873861,18.0777028256,hamlets,56,J,NULL,8,1978
H3491,Sivampet,78.108444,17.672685,hamlets,56,K,NULL,2,1986
H3492,Sivanagar,78.274941437,17.6100126339,hamlets,56,K,NULL,6,1975
H3493,Sivannagudem,77.978274,17.495519,hamlets,56,G,NULL,15,1969
H3494,Sivarampalli,78.422112,17.326779,hamlets,56,K,NULL,7,1976
H3495,Sivareddipalle,77.8899312,17.11567872,hamlets,56,G,NULL,16,1969
H3496,Sivareddipet,77.928722,17.326661,hamlets,56,G,NULL,15,1969
H3497,Sivareddyguda,78.676042,17.445882,hamlets,56,K,NULL,11,1976
H3498,Solipur,78.212597,17.037338,hamlets,56,K,NULL,4,1967
H3499,SOMAJIGUDA,78.454614,17.424901,hamlets,56,K,NULL,7,1976
H3500,Somalapalli,79.0282256216,16.9064000119,hamlets,56,P,NULL,1,1969
H3501,Somalapalli,78.600127,17.823992,hamlets,56,K,NULL,9,1972
H3502,Somanalk Tanda,78.9572563083,16.6586216431,hamlets,56,L,NULL,14,1970
H3503,Somangurti,77.93600112,17.22462723,hamlets,56,G,NULL,16,1969
H3504,Somaran,78.504157,17.677807,hamlets,56,K,NULL,10,1975
H3505,Sompet,78.141403,17.867549,hamlets,56,K,NULL,1,1968
H3506,Somrojguda,78.89226192,17.02959741,hamlets,56,K,NULL,16,1967
H3507,Soplipet,78.740223,17.603968,hamlets,56,K,NULL,10,1975
H3508,Sornaram,79.0008103268,17.7318630166,hamlets,56,O,NULL,2,1967
H3509,Sowdaripalli,78.3859387255,16.8155337238,hamlets,56,L,NULL,5,1969
H3510,Sri Kanchanbhavi,79.2245914617,17.458915635,hamlets,56,O,NULL,3,1987
H3511,Sri Sitaramaswami Temple,78.7127510452,16.7337071862,hamlets,56,L,NULL,10,1970
H3512,Srinagar,78.4755375318,17.1966307907,hamlets,56,K,SW,8,1967
H3513,Srinivasaplli,78.2130925897,16.7173123136,hamlets,56,L,NULL,2,1969
H3514,Srinivasauuram,79.0876686223,17.6969099895,hamlets,56,O,NULL,2,1967
H3515,SRINIVASNAGAR,78.518442,17.420423,hamlets,56,K,NULL,11,1976
H3516,Srinivasulaguda,78.201825,17.141417,hamlets,56,K,NULL,4,1967
H3517,Sripuram,79.0550747695,17.2908318475,hamlets,56,O,NULL,3,1987
H3518,Srirampur,78.560871,17.714281,hamlets,56,K,NULL,10,1975
H3519,Srirangapur,78.085335,17.090042,hamlets,56,K,NULL,4,1967
H3520,Srirangavaram,78.427358,17.657023,hamlets,56,K,NULL,6,1975
H3521,Srmivasaput ain,78.7802166,17.70882327,hamlets,56,K,NULL,14,1967
H3522,Subhanpur,78.3520506959,17.1009265755,hamlets,56,K,SW,8,1967
H3523,Suddabaigudem,79.017842943,17.3201335117,hamlets,56,O,NULL,3,1987
H3524,Suddakallu,78.4264973412,16.5752716732,hamlets,56,L,NULL,6,1969
H3525,Suddala,79.2019722698,17.5318452377,hamlets,56,O,NULL,2,1967
H3526,Suddapalli,78.7953247652,16.8180603413,hamlets,56,L,NULL,13,1970
H3527,Sudhapal Tanda,78.2952459141,17.1378253315,hamlets,56,K,SW,8,1967
H3528,Sukkamettu,78.082365,17.155203,hamlets,56,K,NULL,4,1967
H3529,Suklalpet,78.2650193101,18.0959803541,hamlets,56,J,NULL,8,1978
H3530,Sultannagar,77.87615292,17.15862366,hamlets,56,G,NULL,16,1969
H3531,Sultannagar,78.431636,17.455082,hamlets,56,K,NULL,7,1976
H3532,Sultanpalle,78.303523,17.26795,hamlets,56,K,NULL,7,1976
H3533,Sultanpur,79.0312908401,16.8317529255,hamlets,56,P,NULL,1,1969
H3534,Sultanpur,77.8673934,17.15914449,hamlets,56,G,NULL,16,1969
H3535,Sultanpur,78.310289,17.554282,hamlets,56,K,NULL,6,1975
H3536,Sultanpur,78.090403,17.719723,hamlets,56,K,NULL,2,1986
H3537,Sultanshahi,78.485221,17.350658,hamlets,56,K,NULL,7,1976
H3538,Sundarapuram,78.3442343453,16.9281202838,hamlets,56,L,NULL,5,1969
H3539,Sunkshala,79.0260457361,17.4128972427,hamlets,56,O,NULL,3,1987
H3540,Surampalle,78.614193,17.988767,hamlets,56,K,NULL,9,1972
H3541,Surangal,78.276184,17.295035,hamlets,56,K,NULL,7,1976
H3542,Suraram,78.1256750278,16.9825397496,hamlets,56,L,NULL,1,1969
H3543,Suraram,79.2260027239,17.3632654508,hamlets,56,O,NULL,3,1987
H3544,Suraram,78.429156,17.546069,hamlets,56,K,NULL,6,1975
H3545,Suraram,77.897317,17.61962,hamlets,56,G,NULL,14,1969
H3546,Suraram,78.401331,17.950609,hamlets,56,K,NULL,5,1972
H3547,Surepalli,79.049905821,16.741996518,hamlets,56,P,NULL,2,1987
H3548,Surmayaguda,78.688536,17.292034,hamlets,56,K,NULL,11,1976
H3549,Suryapalli,78.90959268,17.3834478,hamlets,56,K,NULL,15,1967
H3550,Sutaguda,78.479258,17.60653,hamlets,56,K,NULL,6,1975
H3551,Sutarpalli,78.4857343761,18.0839698848,hamlets,56,J,NULL,8,1978
H3552,Swamulavarilingotam,78.9528438,17.29089585,hamlets,56,K,NULL,15,1967
H3553,Swamulawari Lingatam,78.8998263568,16.9050806641,hamlets,56,L,NULL,13,1970
H3554,Syedpalle,77.9441922,17.10805563,hamlets,56,G,NULL,16,1969
H3555,Tadbund Hyderabad,78.456557,17.345115,hamlets,56,K,NULL,7,1976
H3556,Taddanpalle,78.08203,17.699805,hamlets,56,K,NULL,2,1986
H3557,Taddarpalli,78.685161,17.752223,hamlets,56,K,NULL,9,1972
H3558,Tadlapalle,78.088332,17.639199,hamlets,56,K,NULL,2,1986
H3559,Tadlapalli,78.123633,17.236675,hamlets,56,K,NULL,4,1967
H3560,Tadmanur,77.980203,17.80906,hamlets,56,G,NULL,13,1969
H3561,Taherkhanpet,78.213359,17.685448,hamlets,56,K,NULL,2,1986
H3562,Tajpur,78.81948576,17.52016194,hamlets,56,K,NULL,14,1967
H3563,Takkallapalli,78.7778986422,16.9221759113,hamlets,56,L,NULL,13,1970
H3564,Takkallapalli,78.6792145399,16.9929713772,hamlets,56,L,NULL,9,1970
H3565,Takkellapalli Tenda,78.6858318,17.01101682,hamlets,56,K,NULL,12,1967
H3566,Talaguda,78.7394484,17.18738694,hamlets,56,K,NULL,12,1967
H3567,Talawaram,78.062241,17.358276,hamlets,56,K,NULL,3,1987
H3568,Talema,77.973212,17.840938,hamlets,56,G,NULL,13,1969
H3569,Talkondapalli,78.4213339686,16.886449061,hamlets,56,L,NULL,5,1969
H3570,Tallaguda,78.2799158505,17.1842002189,hamlets,56,K,SW,8,1967
H3571,Tallapalli,78.570014225,18.1143244473,hamlets,56,J,NULL,12,1982
H3572,Tallasingaram,78.9217219285,17.2661446292,hamlets,56,K,NULL,15,1967
H3573,Tallavellamala,79.0552615486,17.1450452014,hamlets,56,O,NULL,4,1987
H3574,Talluruguda,78.282338,17.536208,hamlets,56,K,NULL,6,1975
H3575,Tammadapalli,79.2230411427,16.8075846579,hamlets,56,P,NULL,1,1969
H3576,Tammadapalli,79.0745335642,17.7713802589,hamlets,56,O,NULL,1,1968
H3577,Tammallagudem,78.7200700423,16.9939092367,hamlets,56,L,NULL,9,1970
H3578,Tanda,77.824758,17.570925,hamlets,56,G,NULL,14,1969
H3579,Tandpalli,78.3729008605,17.2459175777,hamlets,56,K,SW,8,1967
H3580,Tandra,78.5644685938,16.6712267993,hamlets,56,L,NULL,10,1970
H3581,Tangadpalli,78.060576,17.37281,hamlets,56,K,NULL,3,1987
H3582,Tangallapalli,77.999746,16.913033,hamlets,56,H,NULL,13,1987
H3583,Tangallapalli,78.053508,17.04146,hamlets,56,K,NULL,4,1967
H3584,Tangatur,78.181324,17.411811,hamlets,56,K,NULL,3,1987
H3585,Tangeduplli,78.89459868,17.23372641,hamlets,56,K,NULL,16,1967
H3586,Tangodoguda,78.97544928,17.14948182,hamlets,56,K,NULL,16,1967
H3587,Tangutur,79.1102547872,17.648799396,hamlets,56,O,NULL,2,1967
H3588,Tapakulapalli,78.440738,17.768406,hamlets,56,K,NULL,5,1972
H3589,Tapdspalli,78.84754956,17.8993755,hamlets,56,K,NULL,13,1967
H3590,Taramtipet,78.682029,17.35323,hamlets,56,K,NULL,11,1976
H3591,Taranagar,78.317878,17.489432,hamlets,56,K,NULL,7,1976
H3592,Tarigopla,77.819943,17.266866,hamlets,56,G,NULL,15,1969
H3593,TARNAKA,78.537164,17.425333,hamlets,56,K,NULL,11,1976
H3594,Tarnikalu,78.4569113971,16.6273744411,hamlets,56,L,NULL,6,1969
H3595,Taskhanigudem,79.0468706862,17.0162768503,hamlets,56,O,NULL,4,1987
H3596,Tatabapanpalli,78.478749,17.860423,hamlets,56,K,NULL,5,1972
H3597,Tatikol,78.8629553841,16.6483118252,hamlets,56,L,NULL,14,1970
H3598,Tatiparti,78.59747592,17.00168526,hamlets,56,K,NULL,12,1967
H3599,Taukalapuram,78.7283418508,16.6274155414,hamlets,56,L,NULL,10,1970
H3600,Tekulapalle,77.947397,17.522323,hamlets,56,G,NULL,14,1969
H3601,Tekulasomavaram,78.95555568,17.40533418,hamlets,56,K,NULL,15,1967
H3602,Telakantigudem,79.244165719,16.9602521047,hamlets,56,P,NULL,1,1969
H3603,Tellapur,78.283973,17.467316,hamlets,56,K,NULL,7,1976
H3604,Telugupalli,78.8566108193,16.6176260935,hamlets,56,L,NULL,14,1970
H3605,Temadpalli,78.7749759064,16.9713109605,hamlets,56,L,NULL,13,1970
H3606,Tenepalli,79.0689148949,16.8703987198,hamlets,56,P,NULL,1,1969
H3607,Tenkampet,78.613438,17.91079,hamlets,56,K,NULL,9,1972
H3608,Tenugudem,78.672888,17.410124,hamlets,56,K,NULL,11,1976
H3609,Teratigudem,79.141278093,16.8170278561,hamlets,56,P,NULL,1,1969
H3610,Terpole,78.027111,17.53745,hamlets,56,K,NULL,2,1986
H3611,Teryala,79.1689032133,17.5405681802,hamlets,56,O,NULL,2,1967
H3612,Thamallapalli,78.1929262125,18.0417843932,hamlets,56,J,NULL,4,1981
H3613,Thanedarpalli,78.890286106,16.9680573489,hamlets,56,L,NULL,13,1970
H3614,Thangadpalli,77.885974,17.597475,hamlets,56,G,NULL,14,1969
H3615,Thangallapalli,78.2125130319,16.7441893088,hamlets,56,L,NULL,2,1969
H3616,Thimmaipalle,78.618012,17.543536,hamlets,56,K,NULL,10,1975
H3617,Thimmapur,78.243132,17.847962,hamlets,56,K,NULL,1,1968
H3618,Thimmapur(Annargadda),78.002969,17.265248,hamlets,56,K,NULL,3,1987
H3619,Thimmayapalli,78.51957372,17.06552055,hamlets,56,K,NULL,12,1967
H3620,Thukkapur,78.112754,17.966748,hamlets,56,K,NULL,1,1968
H3621,Thumkunta,78.557418,17.563324,hamlets,56,K,NULL,10,1975
H3622,Thumkunta,78.699965,17.592327,hamlets,56,K,NULL,10,1975
H3623,Thummalaguda,79.0538271111,17.3352699284,hamlets,56,O,NULL,3,1987
H3624,Thunki,78.227813,17.806119,hamlets,56,K,NULL,1,1968
H3625,Tided Venkatampet,78.910248943,16.7929689302,hamlets,56,L,NULL,13,1970
H3626,Tigal Narsapuram,78.86052072,17.85957399,hamlets,56,K,NULL,13,1967
H3627,Tigalnagar,78.2751,17.540093,hamlets,56,K,NULL,6,1975
H3628,Tigapur,78.2707341784,17.160574952,hamlets,56,K,SW,8,1967
H3629,Tigula,78.77369196,17.81889885,hamlets,56,K,NULL,13,1967
H3630,Tikalpalli,78.080813,17.142747,hamlets,56,K,NULL,4,1967
H3631,Timmaiguda,78.654525,17.378069,hamlets,56,K,NULL,11,1976
H3632,Timmaipalli,78.6285096402,16.6575806698,hamlets,56,L,NULL,10,1970
H3633,Timmaipalli,78.704842,17.836065,hamlets,56,K,NULL,9,1972
H3634,Timmaipalli,78.495457,17.900176,hamlets,56,K,NULL,5,1972
H3635,Timmaipalli,78.626434,17.954662,hamlets,56,K,NULL,9,1972
H3636,Timmaipalli Tanda,78.6453278963,16.6556654236,hamlets,56,L,NULL,10,1970
H3637,Timmajigudem,79.2056797669,16.9294876518,hamlets,56,P,NULL,1,1969
H3638,Timmajipalli,78.2190799015,16.9996697028,hamlets,56,L,NULL,1,1969
H3639,Timmajipet,78.1891580315,16.6648682603,hamlets,56,L,NULL,2,1969
H3640,Timmakpalli,78.2860335556,18.0120709978,hamlets,56,J,NULL,8,1978
H3641,Timmanagar,78.3275100247,18.059276148,hamlets,56,J,NULL,8,1978
H3642,Timmanagudem,77.985647,17.669475,hamlets,56,G,NULL,14,1969
H3643,Timmananipalli,78.5042482495,16.7190209773,hamlets,56,L,NULL,10,1970
H3644,Timmannagudem,79.2439951644,16.9444834235,hamlets,56,P,NULL,1,1969
H3645,Timmannapalli,78.378383302,16.7237271672,hamlets,56,L,NULL,6,1969
H3646,Timmapur,78.5589977548,17.1280048783,hamlets,56,K,NULL,12,1967
H3647,Timmapur,78.297850668,17.1734956366,hamlets,56,K,SW,8,1967
H3648,Timmapur,79.1274200713,17.444193768,hamlets,56,O,NULL,3,1987
H3649,Timmapur,77.785375,17.474465,hamlets,56,G,NULL,15,1969
H3650,Timmapur,78.8649264,17.5767516,hamlets,56,K,NULL,14,1967
H3651,Timmapur,78.729862,17.641831,hamlets,56,K,NULL,10,1975
H3652,Timmapur,78.522705,17.717774,hamlets,56,K,NULL,10,1975
H3653,Timmapur,78.345757,17.775911,hamlets,56,K,NULL,5,1972
H3654,Timmapur Tanda,78.718106,17.639215,hamlets,56,K,NULL,10,1975
H3655,Timmapuram,78.9521648857,16.613090385,hamlets,56,L,NULL,14,1970
H3656,Timmapuram,78.800463,17.84300481,hamlets,56,K,NULL,13,1967
H3657,Timmarahpalli,78.0100822019,16.9653199746,hamlets,56,L,NULL,1,1969
H3658,Timmarajgudem,78.98710248,17.76922884,hamlets,56,K,NULL,13,1967
H3659,Timmarasipalli,78.5329867337,16.6333408345,hamlets,56,L,NULL,10,1970
H3660,Timmareddiguda,78.9915340861,16.9600611849,hamlets,56,L,NULL,13,1970
H3661,Timmareddiguda,78.114324,17.234636,hamlets,56,K,NULL,4,1967
H3662,Timmareddipalli,78.2541232738,16.9322769285,hamlets,56,L,NULL,5,1969
H3663,Timmareddipalli,77.94693,17.429275,hamlets,56,G,NULL,15,1969
H3664,Timmareddipalli,78.85678932,17.93611197,hamlets,56,K,NULL,13,1967
H3665,Timmaredigudem,78.90506892,17.57171565,hamlets,56,K,NULL,14,1967
H3666,Timmdipalli,78.479065,17.977305,hamlets,56,K,NULL,5,1972
H3667,Tingapati Gauraram,78.8900103762,16.878610604,hamlets,56,L,NULL,13,1970
H3668,Tinnapur Cheruvu,78.55630164,17.13777885,hamlets,56,K,NULL,12,1967
H3669,Tipareddipalli,78.6733383726,16.5768410702,hamlets,56,L,NULL,10,1970
H3670,Tippaigudam,78.77741328,17.17630209,hamlets,56,K,NULL,16,1967
